fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
09.02;00.43;00.49;02.04;0.086;23.00;116.00.00;6,927777778;03.23;0,044444444;09.05;5
10.04;0,044444444;00.24;02.08;0,072916667;29.00.00;53.00.00;6,943055556;03.24;0,046527778;09.09;5
07.03;0,253472222;00.49;02.05;0.08800000000000001;39.00.00;106.00.00;6,920833333;03.36;0,054166667;11.00;5
07.00;00.38;00.49;02.05;0.09699999999999999;33.00.00;85.00.00;6,918055556;03.39;0,053472222;11.04;6
08.02;00.42;00.49;02.06;0.084;32.00.00;55.00.00;6,936111111;03.34;0,052083333;08.07;6
09.09;0,04375;00.24;02.04;0.077;06.00;33.00.00;6,926388889;03.09;00.57;09.04;5
09.01;00.22;00.24;02.01;0.078;01.00;28.00.00;0.9990000000000001;03.41;0,060416667;10.03;6
11.09;00.38;00.49;02.07;0.098;12.00;42.00.00;10.004;03.16;0,042361111;10.03;5
11.09;00.38;00.49;02.07;0.098;12.00;42.00.00;10.004;03.16;0,042361111;10.03;5
10.03;00.27;00.24;02.01;0.07200000000000001;15.00;33.00.00;6,913888889;03.22;0,045833333;12.08;6
10.00;00.48;00.24;02.07;0,070833333;13.00;32.00.00;01.00;03.28;00.56;10.00;6
09.01;00.22;00.24;02.01;0.078;01.00;28.00.00;0.9990000000000001;03.41;0,060416667;10.03;6
09.09;0,04375;00.24;02.04;0.077;06.00;33.00.00;6,926388889;03.09;00.57;09.04;5
08.01;0,572916667;00.24;02.01;0.084;05.00;13.00;6,925;03.37;0,053472222;10.07;6
12.09;00.35;00.49;05.08;0.066;05.00;35.00.00;10.014;03.02;0,045833333;12.00;7
11.02;00.05;0,051388889;05.15;00.01;05.00;17.00;6,941666667;03.22;0,043055556;11.02;5
09.02;00.59;00.24;03.03;0.10099999999999999;20.00;47.00.00;6,936111111;03.26;0,046527778;09.06;5
09.05;00.46;00.49;06.03;0.064;05.00;17.00;6,936111111;03.21;0,050694444;11.00;6
09.03;0,496527778;00.24;02.01;00.07;05.00;20.00;6,920833333;03.12;00.59;09.09;5
11.02;0,045833333;00.24;02.05;0.085;16.00;53.00.00;6,939583333;03.06;0,05;11.00;6
14.03;00.31;0,051388889;01.08;0.075;06.00;15.00;10.008;0,143055556;0,054861111;08.04;6
09.01;00.47;00.49;02.06;0.094;38.00.00;106.00.00;6,931944444;03.08;00.59;09.01;5
07.05;00.55;00.24;02.00;0.078;10.00;28.00.00;6,932638889;03.45;0,054166667;09.05;6
10.06;00.31;00.49;02.05;0.067;06.00;21.00;6,935416667;03.26;0,059722222;10.07;6
12.04;00.35;00.49;02.06;0.079;27.00.00;69.00.00;6,940277778;03.12;0,052083333;10.04;6
09.00;00.53;00.49;01.09;0,11875;06.00;25.00.00;6,927083333;03.27;0,042361111;09.04;6
06.08;00.51;00.01;02.01;0.07400000000000001;09.00;25.00.00;6,915277778;03.33;00.56;09.05;6
09.04;00.43;00.24;02.08;0.092;14.00;45.00.00;0,693055556;03.19;0,050694444;10.00;6
09.05;00.46;00.24;02.07;0.092;14.00;44.00.00;0,693055556;03.12;0,051388889;10.00;6
05.00;01.04;00.24;01.06;00.05;32.00.00;96.00.00;6,898611111;0,176388889;0,043055556;11.05;5
15.05;0,447916667;00.49;04.02;0.095;10.00;23.00;100.315;0,147222222;0,051388889;11.01;5
15.05;0,447916667;00.49;04.02;0.095;10.00;23.00;100.315;0,147222222;0,051388889;11.01;5
10.09;00.53;00.49;04.06;0.11800000000000001;10.00;17.00;10.002;03.07;00.56;11.07;6
15.06;0,447916667;00.49;04.02;0.095;10.00;23.00;100.315;0,147222222;0,051388889;11.01;5
10.09;00.53;00.49;04.06;0.11800000000000001;10.00;17.00;10.002;03.07;00.56;11.07;6
13.00;00.47;00.49;04.03;0.085;06.00;47.00.00;10.021;03.03;0,047222222;12.07;6
12.07;00.06;00.49;02.08;0.075;05.00;19.00;6,940277778;03.14;00.57;11.04;5
09.00;00.44;00.49;02.04;0.078;26.00.00;121.00.00;6,929166667;03.23;00.58;09.02;5
09.00;00.54;00.49;02.09;0.094;41.00.00;110.00.00;6,931944444;03.08;0,042361111;09.02;5
07.06;00.29;00.49;02.07;0.092;25.00.00;60.00.00;6,924305556;03.31;0,042361111;10.01;6
13.00;00.47;00.49;04.03;0.085;06.00;47.00.00;10.021;03.03;0,047222222;12.07;6
12.07;00.06;00.49;02.08;0.075;05.00;19.00;6,940277778;03.14;00.57;11.04;5
08.07;00.07;00.24;02.05;0,156944444;05.00;15.00;6,938194444;03.32;00.06;09.00;6
08.07;00.07;00.24;02.05;0,156944444;05.00;15.00;6,938194444;03.32;00.06;09.00;6
09.08;00.05;00.49;02.06;00.25;05.00;20.00;0.9990000000000001;03.31;0,054861111;10.07;6
06.02;00.36;00.24;02.02;0.095;19.00;42.00.00;6,906944444;03.57;00.57;11.07;6
11.05;00.35;00.49;03.03;00.07;10.00;37.00.00;10.003;03.32;0,063194444;11.00;6
06.02;00.36;00.24;02.02;0.095;19.00;42.00.00;6,906944444;03.57;00.57;11.07;6
10.02;00.24;00.49;02.04;0.075;10.00;28.00.00;6,929166667;03.14;0,042361111;10.04;5
10.05;00.59;00.49;02.01;00.07;14.00;47.00.00;6,938194444;03.03;00.56;09.06;4
10.06;00.34;00.49;03.02;0.078;20.00;78.00.00;6,938888889;03.19;00.07;10.00;6
12.03;00.27;00.49;03.01;0.079;28.00.00;46.00.00;6,939583333;03.02;00.08;10.02;6
09.09;00.05;00.24;02.03;0.10300000000000001;06.00;14.00;6,929166667;03.34;00.52;10.00;4
08.08;00.44;00.49;02.08;0.083;18.00;111.00.00;6,931944444;03.03;00.06;09.05;5
08.08;00.47;00.49;02.09;0.085;17.00;110.00.00;6,931944444;03.29;00.06;09.08;5
10.06;00.31;00.49;02.02;0.063;18.00;40.00.00;6,927777778;03.14;00.51;09.08;6
12.03;00.05;00.49;02.02;0.08900000000000001;05.00;14.00;10.002;03.19;00.44;09.06;5
12.03;00.05;00.49;02.02;0.08900000000000001;05.00;14.00;10.002;03.19;00.44;09.06;5
11.07;00.49;00.49;02.02;0.083;05.00;15.00;01.00;03.19;00.43;09.02;5
12.00;00.28;00.49;01.09;0.07400000000000001;10.00;21.00;6,927777778;0,151388889;0,045833333;09.09;7
11.08;00.33;00.49;03.04;0.09300000000000001;54.00.00;80.00.00;10.002;03.03;0,052777778;10.07;7
07.06;00.51;00.24;02.04;0.091;08.00;38.00.00;0,693055556;03.47;0,045833333;09.06;6
11.01;00.31;00.49;02.07;0.094;16.00;47.00.00;6,934722222;03.12;01.02;10.06;7
07.03;0,050694444;00.24;01.09;0.10800000000000001;18.00;102.00.00;6,921527778;03.26;00.59;09.03;5
05.00;00.42;00.24;02.00;00.06;19.00;50.00.00;6,886805556;0,175;0,051388889;14.00;8
10.02;00.29;00.49;02.06;0.059000000000000004;05.00;13.00;6,927777778;03.05;0,051388889;10.05;7
09.00;00.45;00.49;02.06;0.084;21.00;75.00.00;6,935416667;03.35;00.57;09.07;5
06.06;00.39;00.49;01.07;00.07;23.00;149.00.00;6,890277778;03.12;00.05;11.05;6
09.00;00.45;00.49;02.06;0.084;21.00;75.00.00;6,935416667;03.35;00.57;09.07;5
09.09;00.49;00.58;03.05;0.094;09.00;43.00.00;10.004;03.29;00.58;09.00;5
07.09;0,05;00.17;02.06;0.096;20.00;38.00.00;6,929166667;03.04;00.53;09.05;5
08.09;0,413194444;00.41;07.09;0.086;30.00.00;109.00.00;6,943055556;03.27;00.57;09.03;5
12.04;00.04;00.51;02.00;0.059000000000000004;06.00;24.00.00;6,940277778;03.04;00.06;09.03;6
11.09;00.58;00.58;01.09;0.071;05.00;18.00;0,693055556;03.09;0,04375;10.00;6
08.05;0,40625;00.18;02.01;0.078;05.00;30.00.00;6,921527778;03.02;00.48;09.08;6
12.07;00.59;00.45;02.03;0.08199999999999999;11.00;22.00;01.00;03.00;00.07;09.03;6
08.02;0,635416667;00.27;02.01;0.08800000000000001;07.00;23.00;6,918055556;03.26;00.47;10.00;4
13.02;00.46;00.52;02.02;0.071;12.00;35.00.00;10.006;03.01;00.56;09.00;6
07.07;0,579861111;00.00;02.06;0.081;06.00;14.00;6,927083333;03.03;00.52;09.03;5
13.02;00.46;00.52;02.02;0.071;12.00;35.00.00;10.006;03.01;00.56;09.00;6
08.03;00.58;00.13;02.09;0.096;14.00;63.00.00;6,933333333;03.17;0,043055556;09.01;6
08.03;00.06;00.13;02.06;0.085;06.00;24.00.00;6,933333333;03.31;00.59;09.02;6
09.04;00.41;00.48;04.06;0.07200000000000001;10.00;20.00;6,925694444;03.34;0,054861111;12.02;7
08.08;00.48;00.41;03.03;0.092;26.00.00;52.00.00;6,931944444;03.31;00.53;10.05;6
10.01;0,045138889;00.37;05.01;00.11;11.00;65.00.00;10.026;03.32;0,044444444;10.04;6
06.03;00.36;00.19;03.02;0.075;15.00;39.00.00;6,913888889;03.56;00.52;12.07;6
08.08;00.24;00.54;02.05;0.083;25.00.00;57.00.00;6,932638889;03.39;00.54;09.02;5
13.02;00.38;00.55;02.07;0.081;05.00;16.00;10.006;0,151388889;00.54;09.04;5
07.05;0,044444444;00.00;02.04;0.077;18.00;29.00.00;6,920138889;03.32;00.06;10.00;6
08.02;00.39;00.38;01.05;0.057999999999999996;10.00;29.00.00;6,918055556;03.26;0,051388889;09.08;5
09.02;0,524305556;00.18;02.02;0.14800000000000002;10.00;103.00.00;6,922916667;0,14375;01.36;10.02;6
09.06;00.06;00.05;02.03;0.079;28.00.00;71.00.00;6,942361111;03.05;00.57;09.07;5
09.06;00.06;00.05;02.03;0.079;28.00.00;71.00.00;6,942361111;03.05;00.57;09.07;5
11.05;00.31;00.51;02.02;0.079;14.00;28.00.00;6,931944444;03.03;0,064583333;09.08;6
11.04;00.46;00.05;02.07;0,084722222;04.00;17.00;10.006;03.13;00.07;10.02;5
11.03;00.37;00.41;02.03;0.08800000000000001;06.00;16.00;6,936111111;03.09;00.08;09.03;5
08.03;00.54;00.24;03.04;0.076;16.00;112.00.00;6,927777778;03.27;0,042361111;09.04;5
08.02;00.56;00.23;03.04;0.078;14.00;104.00.00;6,927777778;03.28;0,043055556;09.04;5
10.00;00.58;00.22;01.09;00.08;09.00;32.00.00;6,926388889;03.13;00.55;09.05;5
07.09;00.51;00.25;02.09;0.077;21.00;45.00.00;6,926388889;03.49;0,066666667;12.01;6
06.08;0,047916667;00.00;05.06;0,086111111;21.00;58.00.00;6,942361111;03.46;0,05;10.02;5
06.08;0,047916667;00.00;05.06;0,086111111;21.00;58.00.00;6,942361111;03.46;0,05;10.02;5
08.08;00.06;00.29;02.02;0.098;05.00;15.00;6,936111111;03.36;00.49;09.01;5
08.08;00.06;00.29;02.02;0.098;05.00;15.00;6,936111111;03.36;00.49;09.01;5
08.07;00.54;00.26;02.05;0.09699999999999999;07.00;31.00.00;6,927777778;03.27;00.06;09.03;6
07.06;0,475694444;00.23;02.03;0,077083333;20.00;84.00.00;6,919444444;03.21;0,042361111;09.03;5
08.07;00.54;00.26;02.05;0.09699999999999999;07.00;31.00.00;6,927777778;03.27;00.06;09.03;6
10.04;00.28;00.54;02.07;0,072916667;05.00;19.00;6,936111111;03.25;0,04375;09.05;5
07.06;00.41;00.14;03.00;0.087;21.00;43.00.00;6,919444444;03.32;00.57;10.05;6
10.01;0,649305556;00.22;03.04;0,072916667;11.00;86.00.00;1.001;03.43;0,044444444;11.03;4
07.09;00.35;00.21;01.09;0.073;46.00.00;102.00.00;6,919444444;03.27;00.58;09.05;5
08.07;0,058333333;00.00;01.04;0.065;24.00.00;33.00.00;6,9125;03.27;00.55;09.07;5
09.06;0,061111111;00.28;02.04;0.086;30.00.00;147.00.00;6,929861111;03.24;00.53;09.04;5
09.05;0,614583333;00.27;02.03;0.084;31.00.00;145.00.00;6,929166667;03.24;00.53;09.04;5
07.07;0,635416667;00.12;02.02;0.14300000000000002;07.00;23.00;6,919444444;03.35;0,045138889;10.02;7
08.09;00.29;00.35;01.09;0.067;25.00.00;57.00.00;0,692361111;03.18;01.36;10.03;6
09.09;00.54;00.45;02.03;0.071;16.00;40.00.00;6,938194444;03.39;0,043055556;09.04;5
09.05;00.59;00.44;02.03;0.071;21.00;68.00.00;6,938888889;03.46;0,04375;09.05;5
09.09;00.54;00.45;02.03;0.071;16.00;40.00.00;6,938194444;03.39;0,043055556;09.04;5
09.05;00.59;00.44;02.03;0.071;21.00;68.00.00;6,938888889;03.46;0,04375;09.05;5
09.09;00.54;00.45;02.03;0.071;16.00;40.00.00;6,938194444;03.39;0,043055556;09.04;5
07.08;0,044444444;00.01;06.00;0,079861111;05.00;11.00;6,933333333;03.37;0,047916667;10.01;7
07.03;0,046527778;00.05;03.06;0,074305556;06.00;20.00;6,925;03.04;0,04375;10.01;5
08.03;0,586805556;00.01;02.02;00.07;05.00;14.00;6,921527778;03.32;00.58;11.00;4
08.07;00.48;00.03;02.08;0.066;10.00;28.00.00;6,919444444;03.33;0,046527778;11.02;7
06.07;00.42;00.27;08.06;0.068;24.00.00;148.00.00;6,908333333;03.16;00.57;11.03;6
10.07;00.43;00.39;02.02;0,073611111;08.00;32.00.00;6,934722222;0,145138889;00.05;09.06;5
09.08;0,061111111;00.25;02.05;0.10400000000000001;35.00.00;155.00.00;1.001;03.41;0,046527778;11.02;5
15.09;00.36;0,045138889;07.05;0.096;22.00;71.00.00;6,927777778;0,151388889;0,058333333;14.09;5
09.04;00.33;00.59;02.08;0.079;09.00;30.00.00;6,927777778;03.12;00.54;12.00;6
08.06;00.47;00.47;02.04;0.07400000000000001;07.00;29.00.00;6,929861111;03.08;00.46;09.05;5
09.07;00.55;00.17;02.09;0.087;20.00;53.00.00;10.004;03.14;0,042361111;09.04;5
10.07;00.43;00.39;02.02;0,073611111;08.00;32.00.00;6,934722222;0,145138889;00.05;09.06;5
12.00;00.05;00.59;01.04;0.073;23.00;42.00.00;0,693055556;0,147222222;0,047222222;10.05;7
07.02;00.52;00.07;01.04;0.07400000000000001;05.00;20.00;6,925694444;03.32;0,05625;09.06;6
07.01;0,058333333;00.02;04.04;0.096;05.00;13.00;0,692361111;03.41;00.57;11.00;4
07.02;00.52;00.07;01.04;0.07400000000000001;05.00;20.00;6,925694444;03.32;0,05625;09.06;6
07.05;00.42;00.31;01.06;00.08;15.00;42.00.00;6,929166667;03.31;0,044444444;09.00;5
07.02;00.57;00.06;01.06;0.076;09.00;27.00.00;6,925;03.36;00.07;09.06;6
10.01;00.28;00.46;01.08;00.05;05.00;13.00;6,926388889;03.04;0,054861111;10.02;6
12.01;00.04;00.52;02.00;0.092;15.00;54.00.00;01.00;03.03;0,045833333;10.02;5
09.04;00.59;00.14;02.00;0.084;25.00.00;48.00.00;6,93125;03.14;00.56;09.07;5
08.03;00.49;00.36;01.08;0,154166667;06.00;16.00;0,693055556;03.18;00.06;09.05;6
11.03;00.34;00.45;02.00;0.08199999999999999;06.00;15.00;6,936111111;0,148611111;0,045833333;09.02;6
10.00;0,050694444;00.43;02.03;0.059000000000000004;15.00;31.00.00;6,920833333;03.15;00.57;11.00;5
11.03;00.34;00.45;02.00;0.08199999999999999;06.00;15.00;6,936111111;0,148611111;0,045833333;09.02;6
06.09;00.04;00.24;02.05;0.083;30.00.00;45.00.00;6,915972222;03.26;00.58;10.00;5
08.02;0,050694444;00.21;01.07;0.07400000000000001;05.00;13.00;6,922222222;03.02;00.52;09.05;5
09.08;01.24;00.34;02.00;0.079;32.00.00;151.00.00;0,693055556;03.15;00.53;09.05;5
08.02;0,050694444;00.21;01.07;0.07400000000000001;05.00;13.00;6,922222222;03.02;00.52;09.05;5
10.08;00.04;00.41;02.02;0.084;07.00;17.00;6,933333333;03.08;0,046527778;09.03;6
09.03;00.41;00.39;02.02;0.064;12.00;31.00.00;6,933333333;03.26;0,045138889;10.02;5
10.08;00.04;00.41;02.02;0.084;07.00;17.00;6,933333333;03.08;0,046527778;09.03;6
08.06;00.08;00.11;02.03;0.084;12.00;31.00.00;6,929861111;03.04;00.48;09.09;5
08.03;0,054166667;00.01;02.06;0.081;45.00.00;87.00.00;6,932638889;03.48;00.53;10.00;5
10.08;00.26;00.45;03.03;00.06;20.00;49.00.00;6,925;03.13;00.54;09.06;5
13.03;00.43;00.58;01.09;00.07;15.00;40.00.00;10.004;03.06;00.49;09.00;5
08.00;00.45;00.23;02.02;0.094;16.00;29.00.00;6,918055556;03.21;00.49;10.02;6
08.05;00.46;00.31;02.25;0.078;32.00.00;58.00.00;0,693055556;03.33;00.54;09.08;5
08.01;0,054166667;00.23;02.06;0.059000000000000004;05.00;15.00;0,692361111;03.37;00.56;11.03;5
09.08;0,068055556;00.32;02.03;0.078;35.00.00;152.00.00;0,693055556;03.25;00.48;09.04;5
08.01;0,054166667;00.23;02.06;0.059000000000000004;05.00;15.00;0,692361111;03.37;00.56;11.03;5
07.01;0,045138889;00.18;01.08;00.07;13.00;40.00.00;0,692361111;03.44;00.06;09.01;5
09.01;0,044444444;00.23;03.01;0.095;13.00;38.00.00;6,943055556;03.28;00.59;09.07;5
07.07;0,045833333;00.04;01.06;0.039;04.00;09.00;6,918055556;03.04;00.47;09.04;5
08.01;00.38;00.48;01.08;0,109027778;05.00;17.00;6,927777778;03.03;01.05;09.04;5
07.04;1.185;00.00;04.25;0.09699999999999999;05.00;14.00;6,920833333;0,16875;00.54;10.07;3
09.02;0,063888889;00.24;02.06;0.087;12.00;93.00.00;6,943055556;03.48;00.54;09.08;5
08.06;00.49;00.51;02.00;0.42200000000000004;16.00;62.00.00;6,929861111;03.03;01.17;09.00;5
09.00;00.48;00.32;02.08;0.084;21.00;122.00.00;6,933333333;03.32;0,043055556;09.04;5
09.00;00.47;00.31;02.07;0.084;24.00.00;125.00.00;6,933333333;03.31;0,042361111;09.04;5
05.01;00.47;00.02;01.03;0.034;18.00;44.00.00;6,889583333;03.09;0,043055556;12.08;6
07.00;0,045138889;00.02;02.01;0.066;08.00;25.00.00;6,925;03.47;0,046527778;09.05;6
07.00;0,045138889;00.02;02.01;0.066;08.00;25.00.00;6,925;03.47;0,046527778;09.05;6
09.04;0,427083333;00.28;03.02;0.087;18.00;72.00.00;10.001;03.31;00.53;09.07;5
11.08;00.38;00.55;02.01;0.071;05.00;19.00;6,934722222;03.11;0,043055556;10.08;6
10.06;01.02;00.43;02.09;0.076;26.00.00;88.00.00;6,933333333;03.08;00.57;10.01;6
07.00;0,045138889;00.02;02.01;0.066;08.00;25.00.00;6,925;03.47;0,046527778;09.05;6
07.00;0,044444444;00.02;02.01;0.067;09.00;23.00;0,692361111;03.47;0,046527778;09.04;6
07.05;00.38;00.48;02.06;0.073;22.00;84.00.00;6,925;03.32;00.07;09.06;4
09.01;0,53125;00.04;01.06;0.078;04.00;14.00;0,693055556;03.29;00.54;09.07;4
08.04;1.035;00.15;06.00;0.073;11.00;54.00.00;0.9990000000000001;03.37;00.49;09.09;5
07.00;0,054166667;00.08;02.00;0.09300000000000001;10.00;19.00;6,913888889;03.04;00.47;10.00;5
07.04;00.49;00.19;03.00;0.077;16.00;37.00.00;6,920833333;03.37;00.51;10.05;5
07.08;0,378472222;00.12;02.05;0.068;11.00;35.00.00;0,691666667;03.34;0,042361111;11.06;6
09.07;00.31;00.47;01.06;0.062;13.00;33.00.00;6,932638889;03.27;0,045833333;10.00;6
10.06;1.025;00.43;02.08;00.08;21.00;84.00.00;6,934027778;03.06;00.57;10.01;5
08.09;0,392361111;00.34;03.00;0.09300000000000001;16.00;112.00.00;6,943055556;03.38;0,042361111;09.05;5
08.07;0,047916667;00.00;03.02;0.084;13.00;33.00.00;6,938888889;03.36;00.45;09.04;5
08.00;00.43;00.36;02.03;0.075;10.00;48.00.00;6,927777778;03.34;00.46;09.04;5
09.09;0,051388889;00.28;02.06;0.078;21.00;77.00.00;0,693055556;03.28;00.51;09.08;5
07.02;00.49;00.18;02.07;0.069;13.00;34.00.00;6,921527778;03.29;00.48;09.02;6
08.00;00.43;00.36;02.03;0.075;10.00;48.00.00;6,927777778;03.34;00.46;09.04;5
07.06;00.46;00.11;02.06;0.079;12.00;49.00.00;6,922222222;03.21;00.57;10.00;5
08.04;00.56;00.04;02.00;0.08199999999999999;10.00;22.00;6,927777778;03.22;00.44;09.06;5
07.01;0,045833333;00.00;03.09;0.086;17.00;45.00.00;6,927777778;03.46;00.54;09.05;5
08.04;00.56;00.04;02.00;0.08199999999999999;10.00;22.00;6,927777778;03.22;00.44;09.06;5
08.09;00.48;00.24;0,142361111;0.094;35.00.00;106.00.00;6,931944444;03.01;00.53;09.02;5
07.06;00.42;00.08;02.07;0.084;15.00;48.00.00;6,922222222;03.21;00.59;10.00;5
07.01;00.31;00.03;02.02;0.053;36.00.00;127.00.00;6,920138889;0,148611111;0,084722222;09.05;5
07.05;1.115;00.01;03.01;0.086;05.00;12.00;6,915277778;03.54;00.06;11.02;4
09.00;0,045833333;00.17;03.00;0.077;05.00;13.00;6,927777778;03.29;00.55;10.04;5
08.01;0,05;00.09;02.08;0.084;18.00;49.00.00;6,940277778;03.43;0,05;11.01;6
06.04;00.57;00.02;01.08;0.067;04.00;11.00;0,692361111;03.46;0,047222222;09.05;5
06.04;00.57;00.02;01.08;0.067;04.00;11.00;0,692361111;03.46;0,047222222;09.05;5
06.04;0,600694444;00.03;03.02;0.071;27.00.00;58.00.00;0,690972222;0,167361111;00.49;12.07;6
09.05;00.55;0,045833333;02.03;0,26875;12.00;37.00.00;6,931944444;03.17;0,046527778;09.06;5
08.09;0,607638889;00.13;03.45;0.08800000000000001;04.00;14.00;6,940277778;03.44;00.52;11.05;5
07.03;0,579861111;00.03;02.01;0.092;10.00;19.00;6,920833333;03.39;00.47;09.06;5
07.00;00.45;00.34;02.07;0.08199999999999999;16.00;72.00.00;0,693055556;03.55;00.06;09.05;5
07.07;00.56;00.02;02.00;0.075;09.00;39.00.00;6,935416667;03.48;0,043055556;09.03;5
07.07;0,670138889;00.01;02.01;0.11199999999999999;11.00;22.00;6,91875;03.26;00.05;09.05;5
07.07;0,670138889;00.01;02.01;0.11199999999999999;11.00;22.00;6,91875;03.26;00.05;09.05;5
08.02;00.59;00.00;02.05;0.09300000000000001;19.00;58.00.00;10.002;03.05;0,045138889;09.03;6
09.00;00.46;00.23;02.08;0.092;28.00.00;104.00.00;6,932638889;03.01;00.56;09.02;5
09.00;0,047916667;00.00;02.04;0.08800000000000001;19.00;38.00.00;0.9990000000000001;03.35;00.06;09.03;5
08.03;0,052777778;00.29;04.02;0.075;12.00;16.00;6,920138889;03.45;0,047222222;11.05;6
09.02;00.53;00.24;02.06;0.078;28.00.00;139.00.00;0.9978799999999999;03.21;00.57;09.05;5
06.05;0,427083333;00.00;01.09;0.065;09.00;18.00;6,925;03.46;0,045138889;09.02;5
11.06;00.41;00.58;02.08;0.096;25.00.00;101.00.00;100.024;03.13;00.53;10.00;5
11.01;00.39;00.54;02.07;0.095;21.00;101.00.00;10.001;03.13;00.51;09.05;5
07.03;00.51;00.18;02.01;00.07;12.00;28.00.00;0.9976799999999999;03.52;0,050694444;09.05;6
08.02;00.34;00.38;02.05;00.08;12.00;57.00.00;6,929166667;03.03;00.47;09.00;6
08.06;00.33;00.04;02.06;0.083;16.00;68.00.00;0.99782;03.03;00.48;09.04;5
07.02;00.05;00.18;02.01;0.071;12.00;31.00.00;0.99761;03.52;0,05;09.06;6
07.03;00.51;00.18;02.01;00.07;12.00;28.00.00;0.9976799999999999;03.52;0,050694444;09.05;6
08.03;0,045138889;00.01;02.09;0.08900000000000001;17.00;40.00.00;0.99803;03.29;00.55;09.05;5
08.03;0,045138889;00.01;02.09;0.08900000000000001;17.00;40.00.00;0.99803;03.29;00.55;09.05;5
07.06;00.54;00.13;02.05;0.09699999999999999;24.00.00;66.00.00;0.99785;03.39;0,042361111;09.04;5
08.03;0,045138889;00.01;02.09;0.08900000000000001;17.00;40.00.00;0.99803;03.29;00.55;09.05;5
07.08;00.48;0,047222222;01.07;0,288194444;14.00;32.00.00;0.99656;03.09;01.06;09.01;6
07.08;0,063194444;00.07;01.09;0.057999999999999996;22.00;47.00.00;0.99525;03.51;00.43;10.07;6
06.03;0,068055556;00.01;02.00;0.057;15.00;33.00.00;0.9948799999999999;03.06;00.46;11.02;6
08.01;0,060416667;00.00;02.02;0.084;10.00;31.00.00;0.99656;03.25;00.05;09.08;5
08.01;0,060416667;00.00;02.02;0.084;10.00;31.00.00;0.99656;03.25;00.05;09.08;5
08.08;00.42;00.21;02.05;0.092;33.00.00;88.00.00;0.99823;03.19;00.52;09.02;5
09.00;00.58;00.25;02.08;0.075;09.00;104.00.00;0.99779;03.23;00.57;09.07;5
09.03;0,454861111;00.26;02.00;0.096;05.00;35.00.00;0.9973799999999999;03.25;00.42;09.06;5
08.08;00.07;00.00;01.07;0.069;08.00;19.00;0.9970100000000001;03.31;00.53;10.00;6
09.03;0,454861111;00.26;02.00;0.096;05.00;35.00.00;0.9973799999999999;03.25;00.42;09.06;5
09.01;0,047222222;00.11;02.08;0.09300000000000001;11.00;44.00.00;0.9988799999999999;03.31;00.55;09.05;6
09.02;0,046527778;00.01;03.00;0.091;12.00;48.00.00;0.9988799999999999;03.31;00.54;09.05;6
08.08;00.59;00.18;02.09;0.08900000000000001;12.00;74.00.00;0.9973799999999999;03.14;00.54;09.04;5
07.05;00.06;00.32;02.07;0.10300000000000001;13.00;98.00.00;0.9993799999999999;03.45;0,043055556;09.05;5
07.01;00.59;00.02;02.03;0.08199999999999999;24.00.00;94.00.00;0.99744;03.55;00.53;09.07;6
07.09;0,05;00.01;01.09;0.076;07.00;32.00.00;0.9966799999999999;03.39;00.54;09.06;5
07.01;00.59;00.02;02.03;0.08199999999999999;24.00.00;94.00.00;0.99744;03.55;00.53;09.07;6
09.04;0,475694444;00.26;02.04;0.08199999999999999;23.00;143.00.00;6,929166667;03.28;00.55;09.04;5
09.05;00.57;00.27;02.03;0.08199999999999999;23.00;144.00.00;0.99782;03.27;00.55;09.04;5
07.09;00.04;00.29;01.08;0,109027778;01.00;44.00.00;6,925694444;03.03;0,063888889;09.05;6
07.09;00.04;00.03;01.08;0,109027778;02.00;45.00.00;0.9972700000000001;03.31;0,063194444;09.05;6
07.02;01.00;00.00;03.00;0,070833333;07.00;16.00;0.9958600000000001;03.43;00.46;10.00;5
06.09;0,53125;00.18;02.04;0,16875;05.05;48.00.00;0.9961200000000001;03.04;00.06;10.03;6
06.09;0,440972222;00.17;02.04;0.24100000000000002;06.00;18.00;6,917361111;03.04;00.59;10.03;6
08.03;00.43;00.03;03.04;0.079;07.00;34.00.00;0.9978799999999999;03.36;0,042361111;10.05;5
07.01;00.52;00.03;02.06;0.076;21.00;92.00.00;0.99745;03.05;00.06;09.08;5
07.00;00.57;00.00;02.00;00.19;12.00;45.00.00;0.9967600000000001;03.31;00.06;09.04;6
06.05;00.46;00.14;02.04;0,079166667;09.00;37.00.00;0.9973200000000001;0,170833333;0,045138889;09.08;5
09.00;0,056944444;00.05;02.04;0.081;26.00.00;96.00.00;0.9981399999999999;03.36;00.53;10.00;5
06.05;00.46;00.14;02.04;0,079166667;09.00;37.00.00;0.9973200000000001;0,170833333;0,045138889;09.08;5
07.01;00.59;00.01;02.05;0.077;20.00;85.00.00;0.99746;03.55;00.59;09.08;5
09.09;00.35;00.41;02.03;0.083;11.00;61.00.00;6,931944444;03.21;00.05;09.05;5
09.09;00.35;00.41;02.03;0.083;11.00;61.00.00;6,931944444;03.21;00.05;09.05;5
10.00;00.56;00.24;02.02;0.079;19.00;58.00.00;6,938194444;03.18;00.56;10.01;6
10.00;00.56;00.24;02.02;0.079;19.00;58.00.00;6,938194444;03.18;00.56;10.01;6
